"Animal.No.","Plate.Layout.Sample.Number","Virus","Time.Point","RNACopies.ml","log.viral","tp","challenge_days","Day_timepoint","Day_tp","arm","ADCD_E660","ADCD_Mac_239","ADCP_E660","ADCP_Mac_239","ADNP_E660","ADNP_Mac_239","FcRIIA1_EBOV_VP40","FcRIIA1_Gag_SIV.mac239","FcRIIA1_gp120_mac251.SIV","FcRIIA1_gp120_SHIV_SF162P3.HIV","FcRIIA1_gp120_SIV.mac239","FcRIIA1_gp120_SIV.mac251.216.94.A2","FcRIIA1_gp120_SIVcpx_EK505","FcRIIA1_gp120_SIVcpz_MB66","FcRIIA1_gp120_SIVmac251v31523ru28","FcRIIA1_gp120_SIVsmE660","FcRIIA1_gp120_smE543.SIV","FcRIIA1_gp140_mac239.SIV","FcRIIA1_gp140_SHIV_SF162P3.HIV","FcRIIA1_gp140_SIVsmE660","FcRIIA1_Nef_SIV.1.mac239","FcRIIA1_p27_SIV.mac239","FcRIIA1_SIV.1.mac251","FcRIIA2_EBOV_VP40","FcRIIA2_Gag_SIV.mac239","FcRIIA2_gp120_mac251.SIV","FcRIIA2_gp120_SHIV_SF162P3.HIV","FcRIIA2_gp120_SIV.mac239","FcRIIA2_gp120_SIV.mac251.216.94.A2","FcRIIA2_gp120_SIVcpx_EK505","FcRIIA2_gp120_SIVcpz_MB66","FcRIIA2_gp120_SIVmac251v31523ru28","FcRIIA2_gp120_SIVsmE660","FcRIIA2_gp120_smE543.SIV","FcRIIA2_gp140_mac239.SIV","FcRIIA2_gp140_SHIV_SF162P3.HIV","FcRIIA2_gp140_SIVsmE660","FcRIIA2_Nef_SIV.1.mac239","FcRIIA2_p27_SIV.mac239","FcRIIA2_SIV.1.mac251","FcRIIA3_EBOV_VP40","FcRIIA3_Gag_SIV.mac239","FcRIIA3_gp120_mac251.SIV","FcRIIA3_gp120_SHIV_SF162P3.HIV","FcRIIA3_gp120_SIV.mac239","FcRIIA3_gp120_SIV.mac251.216.94.A2","FcRIIA3_gp120_SIVcpx_EK505","FcRIIA3_gp120_SIVcpz_MB66","FcRIIA3_gp120_SIVmac251v31523ru28","FcRIIA3_gp120_SIVsmE660","FcRIIA3_gp120_smE543.SIV","FcRIIA3_gp140_mac239.SIV","FcRIIA3_gp140_SHIV_SF162P3.HIV","FcRIIA3_gp140_SIVsmE660","FcRIIA3_Nef_SIV.1.mac239","FcRIIA3_p27_SIV.mac239","FcRIIA3_SIV.1.mac251","FcRIIA4_EBOV_VP40","FcRIIA4_Gag_SIV.mac239","FcRIIA4_gp120_mac251.SIV","FcRIIA4_gp120_SHIV_SF162P3.HIV","FcRIIA4_gp120_SIV.mac239","FcRIIA4_gp120_SIV.mac251.216.94.A2","FcRIIA4_gp120_SIVcpx_EK505","FcRIIA4_gp120_SIVcpz_MB66","FcRIIA4_gp120_SIVmac251v31523ru28","FcRIIA4_gp120_SIVsmE660","FcRIIA4_gp120_smE543.SIV","FcRIIA4_gp140_mac239.SIV","FcRIIA4_gp140_SHIV_SF162P3.HIV","FcRIIA4_gp140_SIVsmE660","FcRIIA4_Nef_SIV.1.mac239","FcRIIA4_p27_SIV.mac239","FcRIIA4_SIV.1.mac251","FcRIIIA1_EBOV_VP40","FcRIIIA1_Gag_SIV.mac239","FcRIIIA1_gp120_mac251.SIV","FcRIIIA1_gp120_SHIV_SF162P3.HIV","FcRIIIA1_gp120_SIV.mac239","FcRIIIA1_gp120_SIV.mac251.216.94.A2","FcRIIIA1_gp120_SIVcpx_EK505","FcRIIIA1_gp120_SIVcpz_MB66","FcRIIIA1_gp120_SIVmac251v31523ru28","FcRIIIA1_gp120_SIVsmE660","FcRIIIA1_gp120_smE543.SIV","FcRIIIA1_gp140_mac239.SIV","FcRIIIA1_gp140_SHIV_SF162P3.HIV","FcRIIIA1_gp140_SIVsmE660","FcRIIIA1_Nef_SIV.1.mac239","FcRIIIA1_p27_SIV.mac239","FcRIIIA1_SIV.1.mac251","IgA_EBOV_VP40","IgA_Gag_SIV.mac239","IgA_gp120_mac251.SIV","IgA_gp120_SHIV_SF162P3.HIV","IgA_gp120_SIV.mac239","IgA_gp120_SIV.mac251.216.94.A2","IgA_gp120_SIVcpx_EK505","IgA_gp120_SIVcpz_MB66","IgA_gp120_SIVmac251v31523ru28","IgA_gp120_SIVsmE660","IgA_gp120_smE543.SIV","IgA_gp140_mac239.SIV","IgA_gp140_SHIV_SF162P3.HIV","IgA_gp140_SIVsmE660","IgA_Nef_SIV.1.mac239","IgA_p27_SIV.mac239","IgA_SIV.1.mac251","IgG1_EBOV_VP40","IgG1_Gag_SIV.mac239","IgG1_gp120_mac251.SIV","IgG1_gp120_SHIV_SF162P3.HIV","IgG1_gp120_SIV.mac239","IgG1_gp120_SIV.mac251.216.94.A2","IgG1_gp120_SIVcpx_EK505","IgG1_gp120_SIVcpz_MB66","IgG1_gp120_SIVmac251v31523ru28","IgG1_gp120_SIVsmE660","IgG1_gp120_smE543.SIV","IgG1_gp140_mac239.SIV","IgG1_gp140_SHIV_SF162P3.HIV","IgG1_gp140_SIVsmE660","IgG1_Nef_SIV.1.mac239","IgG1_p27_SIV.mac239","IgG1_SIV.1.mac251","IgG13_gp140_SHIV_SF162P3.HIV","IgG2_EBOV_VP40","IgG2_Gag_SIV.mac239","IgG2_gp120_mac251.SIV","IgG2_gp120_SHIV_SF162P3.HIV","IgG2_gp120_SIV.mac239","IgG2_gp120_SIV.mac251.216.94.A2","IgG2_gp120_SIVcpx_EK505","IgG2_gp120_SIVcpz_MB66","IgG2_gp120_SIVmac251v31523ru28","IgG2_gp120_SIVsmE660","IgG2_gp120_smE543.SIV","IgG2_gp140_mac239.SIV","IgG2_gp140_SHIV_SF162P3.HIV","IgG2_gp140_SIVsmE660","IgG2_Nef_SIV.1.mac239","IgG2_p27_SIV.mac239","IgG2_SIV.1.mac251","IgG3_EBOV_VP40","IgG3_Gag_SIV.mac239","IgG3_gp120_mac251.SIV","IgG3_gp120_SHIV_SF162P3.HIV","IgG3_gp120_SIV.mac239","IgG3_gp120_SIV.mac251.216.94.A2","IgG3_gp120_SIVcpx_EK505","IgG3_gp120_SIVcpz_MB66","IgG3_gp120_SIVmac251v31523ru28","IgG3_gp120_SIVsmE660","IgG3_gp120_smE543.SIV","IgG3_gp140_mac239.SIV","IgG3_gp140_SIVsmE660","IgG3_Nef_SIV.1.mac239","IgG3_p27_SIV.mac239","IgG3_SIV.1.mac251","IgM_EBOV_VP40","IgM_Gag_SIV.mac239","IgM_gp120_mac251.SIV","IgM_gp120_SHIV_SF162P3.HIV","IgM_gp120_SIV.mac239","IgM_gp120_SIV.mac251.216.94.A2","IgM_gp120_SIVcpx_EK505","IgM_gp120_SIVcpz_MB66","IgM_gp120_SIVmac251v31523ru28","IgM_gp120_SIVsmE660","IgM_gp120_smE543.SIV","IgM_gp140_mac239.SIV","IgM_gp140_SHIV_SF162P3.HIV","IgM_gp140_SIVsmE660","IgM_Nef_SIV.1.mac239","IgM_p27_SIV.mac239","IgM_SIV.1.mac251","TIgG_EBOV_VP40","TIgG_Gag_SIV.mac239","TIgG_gp120_mac251.SIV","TIgG_gp120_SHIV_SF162P3.HIV","TIgG_gp120_SIV.mac239","TIgG_gp120_SIV.mac251.216.94.A2","TIgG_gp120_SIVcpx_EK505","TIgG_gp120_SIVcpz_MB66","TIgG_gp120_SIVmac251v31523ru28","TIgG_gp120_SIVsmE660","TIgG_gp120_smE543.SIV","TIgG_gp140_mac239.SIV","TIgG_gp140_SHIV_SF162P3.HIV","TIgG_gp140_SIVsmE660","TIgG_Nef_SIV.1.mac239","TIgG_p27_SIV.mac239","TIgG_SIV.1.mac251"
"LI98",214,"SIV_E660","10 Day PI",4.3e+07,7.63346845557959,"E660 Challenge 10 day",TRUE,10,10,"naive",2.55757800594519,1.88187754439117,0.179023580435828,-0.00358792958825041,0.393953520331239,0.629273866107826,4.15531355336657,4.65552817117399,3.92030644357252,4.20301833164134,4.12095004268543,3.86293653696568,3.76102953914772,3.733049830026,3.95470547206137,3.75785010601374,3.84260422424647,4.50734822677185,4.24500213544062,4.3848818680503,4.46383446522153,4.14424175412917,4.73170649103276,4.50221659639003,5.06333964475491,4.31043416733057,4.29644097787684,4.28035483319823,4.06564930758313,4.13289046093709,4.05968425298357,4.14915979041043,4.18435502058413,4.10841458942844,4.81041300130453,4.4369925888034,4.60715767241969,4.90339016427105,4.49836865406447,5.03845012628495,4.36995564810755,4.85787919745379,3.82679824557359,4.07586256396654,4.08779479362306,3.81378985609636,3.83178486656382,3.65969717149395,3.877299371612,3.84333076051928,3.77971296091563,4.38775024917636,4.00872344073576,4.18865768975196,4.70487932285294,4.30969898442147,4.89698288149473,4.01409854006818,5.66305933834052,3.80449271845016,3.87202350962791,4.1007174228621,4.03983865787648,4.02400137286853,3.90054537224057,3.92548130858579,3.87867877296464,3.87617668589232,4.36030415911826,3.95587565511035,4.10094133486868,5.23517887908132,4.13564837027248,4.85449489200946,4.37826193762666,4.45985321625167,3.79690610762212,3.84495406480674,4.18826789479276,3.78730196327852,3.8630819583581,3.51394941399245,3.94041037992287,3.73496907102277,3.92735770467116,4.22633638659282,4.4233677884416,4.42698459951536,4.03152813370129,4.24911552045227,4.5433955294247,4.84434430595124,4.40134337230996,3.9449234320751,3.89642889137197,4.05455557621083,4.07810499070262,3.70385038008386,3.88855455104241,3.85220573176895,3.98538827760275,3.8714090778473,4.07311364867097,3.93438231926149,3.84565685754686,4.6477125609753,4.53097498632561,4.23179609580746,3.9999704579894,4.32183366867655,3.62450273716743,3.71475609406193,3.63877292080183,3.58066127121005,3.58130885584873,3.4525122581842,3.64419443824984,3.66928879950244,3.60280736162662,4.07513056757918,3.64514074876434,4.02551237580607,4.23131085928454,3.99178462064164,4.2864962464455,3.5336134954498,3.35762568708417,3.36813135852207,3.38492311286878,3.28085631035803,3.33450334893514,3.18250834099163,3.2926488384071,3.30864154045117,3.29664761848942,3.45883248524363,3.30853326867499,3.43445149604272,3.55738977774158,3.41555236002758,3.32850562700247,3.45236170374379,3.4639053858381,3.41792028667675,3.39398888688867,3.40841100461163,3.32517686744,3.31386390986605,3.32218902961144,3.42726970779344,3.33596238054737,3.34407686249298,3.56048456087004,3.32828555071265,3.28153758818444,3.58240469966174,3.39035984752067,3.51992822513456,3.4918077073637,5.46670168970065,5.01625287912234,5.07359250177601,5.13066073004423,4.92979550125793,5.16201552932882,4.22830378790557,4.35735342146978,4.97238376879313,4.69597623118344,4.7348143832304,4.56110375010295,4.763505816143,4.46605039401724,5.13606056410313,5.55261886321056,5.54716674983636,4.24381798242071,4.60113282097439,3.9815144714505,3.75470675047593,3.9764660139167,3.9557696878197,3.65537904583191,3.50955590548245,3.94864431224147,3.82850352513688,3.77541639570493,4.61057475839374,3.85452812436525,4.34421473185256,4.54375496687211,4.27987076539919,4.54946096459737
"LJ02",134,"SIVmac239_ΔGY and SIV_E660","2 wk PI",150000,5.17609125905568,"E660 Challenge 2 wk",TRUE,14,1148,"SIVmac239_ΔGY",3.03562982779044,3.10140335055533,0.544022751278269,0.364815431125541,0.920482045237414,1.64304582841725,4.94285129332631,6.4466276744909,6.44858473582522,4.37872488079767,6.46117601063634,6.4183077072274,4.39607221677433,3.80037104174269,6.44876308574782,6.08804361667495,6.24018705093995,6.55673965454855,4.62354252070057,6.40494316675123,6.31982407304455,6.54438922034078,6.21628181440199,4.96223575882589,6.43204243494776,6.42325129307871,4.29148687347754,6.40229134326851,6.38536555968188,4.37045513360185,3.83686360080838,6.39051071963055,6.15120832886922,6.26131007439403,6.57875508398571,4.71459618223063,6.32372404698246,6.31191806492943,6.53058789396996,6.23169453646537,4.98998968179628,6.45507003131529,6.48534631724396,4.41757637013698,6.47106046985959,6.38287619186614,4.41095046933313,3.90818896753769,6.43205402359136,6.13078237459869,6.25670366917345,6.57266560127011,4.76234900437613,6.45117403975857,6.3389338507037,6.54066901950712,6.24244013941203,4.75338247330979,6.46026113212913,6.41531231228692,4.32433503262129,6.41313708983199,6.37010448076351,4.31559827730969,3.88931318818262,6.416022797019,5.76107218415105,6.19182345814435,6.55388810531208,4.80296589856462,6.4023414844253,6.29228247233481,6.49626761212687,6.13222898773336,5.20691923526391,6.34608861466458,6.37405855208085,4.71635073203325,6.38659183952681,6.32306300928375,4.86228828733229,3.780169723307,6.34542675595257,6.12088326175837,6.19629482549458,6.54601320597632,5.13829720928105,6.38497120463523,6.2565920524417,6.44644602168277,6.18257529398791,4.36863364115083,4.66410438920571,4.61565144128345,3.55678864418485,4.56043950273395,4.47257609382774,3.55933678025629,3.42077898867495,4.55081953750948,4.16986800897122,4.28674484297931,4.68509786241284,3.68781011884635,4.38859802116602,4.44613768768136,4.94049215569181,4.34807054140239,4.22724201884295,5.89944550702648,5.90639894337502,3.81711677888184,5.82968383021078,5.87448358989566,3.8678135367527,3.61843153050427,5.84678261402259,5.43803446895424,5.55648463161442,5.87696347243549,3.98559705152779,5.76626325233935,5.62716390245195,6.09530681719055,5.52177238390859,3.65009338823661,3.50500414204303,4.55715172598266,4.65197922154484,3.33740160951423,4.49518906926093,4.45350888852527,3.49476125907779,3.33740675440979,4.54778271097303,4.09360274051015,4.25194897042418,4.59059564951082,3.51398760338887,4.34827666668344,4.30023474361821,4.78201857345726,4.24014406699782,3.54067355587714,4.58549452386217,4.66586698536513,3.5362133105188,4.58528354307013,4.54017653452959,3.515647489636,3.27647902280386,4.5963223400125,4.19651533084195,4.2791929431847,4.70178270431707,4.39627735472699,4.32980976841785,4.88614747819854,4.25414222361627,5.74038235342943,4.88793829935435,4.80416968217646,4.39140383808179,4.70793723437991,4.69216540958752,3.84634630769225,4.04129773247779,4.70466650976778,4.40536362999729,4.3378762900069,4.85619018231781,4.26146235165884,4.51425425571241,4.84016824947345,5.2555541232346,4.84322136952437,4.80893571166008,6.18068331459353,6.2023119217183,4.6853247486614,6.21549199805391,6.10508825950284,4.75342907811141,4.08729111966255,6.15131446819343,5.70591427455477,5.79357918656073,6.42785513487413,4.40632277134479,6.2396307884984,5.95552154421892,4.53120012969833,5.83189328522164
"LJ04",179,"SIVmac239_ΔGY and SIV_E660","2 wk PI",240000,5.38021124171161,"E660 Challenge 2 wk",TRUE,14,1365,"SIVmac239_ΔGY",2.94457574734983,2.928543766763,0.700445712165276,0.479625610604458,0.810476398846169,1.24994709317551,4.3842123264034,6.21527191867743,6.39631468423961,4.1133983167263,6.36385739332545,6.30441457051318,4.11749849370416,3.80362777075192,6.29748549080757,5.74399697464277,5.94961832681195,6.53911323773582,4.4298749684962,6.38004337210197,5.74619663499965,6.50000368544755,5.37015569099348,4.48660979166461,6.27322890669591,6.37660705757382,4.38296400137322,6.38160607948498,6.32061729045829,4.24665566716644,3.7813467766113,6.2923921559253,5.87553072352996,6.01563010053948,6.53413703174126,4.67523329206526,6.35080192178828,5.88199407501223,6.52750331835124,5.55795104133261,4.46008934725588,6.29925096480691,6.38209362565168,4.24548768119067,6.38556976291934,6.36106578360073,4.14600668215331,3.96852004920802,6.32605350362255,5.84026198588504,6.02351536414832,6.54430003370986,4.6942749992109,6.32925298864393,5.84201392754711,6.50456217801908,5.48524102938472,4.3137076216193,6.34012282466486,6.33511774009307,4.02112334083503,6.25790582788953,6.19843209118963,4.16745673954175,3.80160629018285,6.16478987777755,5.43106681220081,5.81253281658615,6.5184177438617,4.47089400615153,6.35906737912757,5.96286455418141,6.48647534715388,5.59749945724645,5.01189062838234,6.25789646784654,6.36624902669474,4.68763469772553,6.33961000149995,6.29041463249126,4.74731163224247,4.13454306720204,6.3016270123475,5.97511440133775,6.12411975210131,6.5231208193932,5.06650869960291,6.3641227328458,5.96733205700651,6.44365587318294,5.72297305934648,4.42937665864886,4.58041574546744,4.69820241059495,3.5853062556812,4.61972982637368,4.46064472009459,3.61086995217958,3.40817710914768,4.57535177635928,4.1219444169598,4.24768862890588,4.69818342469457,3.93071322674238,4.43194419255761,4.45267980171979,4.99439894684278,4.38488737596339,3.80048099647741,5.53105173556529,5.74203255620536,3.64213359508113,5.63684446457941,5.51751373630033,3.72110817732887,3.34522567677611,5.53935109446073,4.85446633744791,5.09368500450284,5.8970230234911,3.76961185961565,5.61376723086982,4.97933996427143,6.05894118655258,4.68471781485017,3.56461679046773,3.41595410833408,4.25669085353517,4.4598559491374,3.36396304237143,4.37936473638672,4.26272232780621,3.43530373293222,3.32670360633168,4.31884368009339,3.85253434413842,3.95988916742548,4.56991008457028,3.64224060897462,4.30810961951952,3.86244513711762,4.79235109336728,3.7606509344575,3.4080075408252,4.16957530728843,4.37332589102737,3.33125097568967,4.27138342597616,4.17456312275739,3.4732210635147,3.33196484956761,4.26019919728573,3.85190249300714,3.92178008461212,4.48853446938722,4.20484282508093,3.81675702246615,4.7403404517149,3.72571161569055,5.57747937455922,4.9150525842292,5.0521794442375,4.93023575941197,4.90748392691814,5.13672068192229,4.05352805758905,4.28414676882868,4.94838817358902,4.57201008879946,4.58469817946136,4.97955580740971,4.83249363766481,4.71570129301464,5.09584532533987,5.40805835116752,5.23096351540582,4.3263489206742,5.7560091319482,5.95736482328392,4.23386546204279,6.0118384253274,5.72636346294885,4.42847627873239,3.66660686869405,5.8522769214818,5.43298779928767,5.55561400414342,6.39353506184471,4.22561032554419,6.11756703962083,5.4072002492027,5.87195074608793,5.21706687988391
"LJ46",145,"SIVmac239_ΔGY and SIV_E660","2 wk PI",1100,3.04139268515822,"E660 Challenge 2 wk",TRUE,14,1169,"SIVmac239_ΔGY",3.08457627793433,3.04805317311561,0.34382791386846,0.0992938156130919,1.09711911888189,1.2887946582487,4.40486077847836,6.21443998227638,6.36647568858227,4.16582402646504,6.34712792397124,6.27383688223998,4.14483001140765,3.90105797941202,6.2922768097523,5.63591162616939,5.77390537354636,6.54120867912954,4.47603742530898,6.32577857903868,5.85644103655816,6.52044961137943,5.41284603483673,4.42537525071227,6.23972645173658,6.37111961249091,4.1149920808325,6.32330455482563,6.30439329093508,4.19136036377792,3.83197315783237,6.31289362437261,5.71983448107406,5.80529241387372,6.49728133617274,4.4814658381272,6.3330798922318,5.8943146303966,6.5166147038568,5.48699587422779,4.35635805721954,6.23585331601061,6.35123160708849,4.36555623190126,6.33777192540404,6.27271105806632,4.104694993009,3.88855305103306,6.3043453067443,5.62457887656856,5.8299301044191,6.49984321612497,4.58343081141475,6.34469041392363,5.85179509066196,6.494291181398,5.3926967255627,4.23440034385138,6.24789421315508,6.33775459411455,4.09051600262295,6.27817351927552,6.22534499425739,4.06607379177032,3.78450965256452,6.20428638788896,5.18547385278106,5.48683057118995,6.49976131314364,4.29859345112703,6.30082747102485,5.8810185609581,6.5049790134224,5.39345697678317,4.92176984728811,6.27711452977422,6.35976112001738,4.28784575709989,6.37327845010093,6.29952705941253,4.58585369398708,3.92271655616233,6.30903199338224,5.98259759162345,6.07589665353345,6.53712169696338,5.09727345119243,6.36627155969317,6.05256643604498,6.47336247203646,5.78467925148125,3.59905729066861,4.22696086316373,4.44659464717693,3.26767629969754,4.38236785656011,4.266234431372,3.40291022745293,3.26243959691231,4.39881604395905,4.04715464543366,4.05716658307187,4.4430132122822,3.49199097731211,4.21082443232091,4.0424009232568,4.66900460833295,3.94235913529885,3.83330203021875,5.61597965985641,5.86715945466478,3.73588562460012,5.81081863774357,5.724333285026,3.76598330566429,3.46204181831345,5.78560752729926,5.11623723406241,5.32382916034318,5.96989484186232,3.95505531732348,5.71112419919105,5.14394465714185,6.07472321781122,4.73750191654869,3.54576776567382,3.39725538081941,4.22520203057742,4.46343216095573,3.3099292530785,4.33583365717312,4.24013770809187,3.42212212325563,3.31770669251137,4.33235751866773,3.95465538826057,3.97431219835877,4.48285066539853,3.61932346638683,4.14635872064274,3.88476983976321,4.71091278988249,3.71554393378716,3.45970518947919,4.1611779664123,4.41557137379109,3.30696982157373,4.36781020197488,4.20159439751959,3.47010896655115,3.26264954377633,4.30329251496398,3.89474892330476,3.94531962115059,4.43167276571548,4.14102823645169,3.81962982404832,4.66860758943456,3.69899475268364,5.42426718438002,4.59001648935901,4.7974123052168,4.53158986357696,4.69958364112141,4.64807299682834,3.67005835347499,3.6150877478162,4.6763988841747,4.2518437094148,4.30876569430817,4.79645528864208,4.17551848167499,4.38379360064146,4.80630276940161,5.07930116389239,5.17774993394552,4.2864821345799,5.76788258916905,6.00081160723249,4.29808016500678,6.04018606362024,5.861568131471,4.3584167580236,3.66984646990103,5.89741343468587,5.4165240733552,5.52588800234094,6.33467262584664,4.19961614978686,6.06525963791079,5.46729580987547,6.1352394422358,5.23232306152309
"LJ47",162,"SIVmac239_ΔGY and SIV_E660","2 wk PI",14.08,1.14860265480609,"E660 Challenge 2 wk",TRUE,14,1694,"SIVmac239_ΔGY",3.09236969962912,3.07918124604762,0.726853486434959,0.497192358253504,0.663230577625181,1.28867235586367,4.69676638750282,6.46246267465655,6.49658796944524,4.50988600609886,6.50024713549878,6.49982065545583,4.57558424136205,3.93341448396938,6.50524313453761,6.37402405971831,6.43194070932867,6.64098307410068,4.64715191603534,6.50756747995775,6.10955931030358,6.69506230267007,5.73609419370693,4.62347601358149,6.47253980181004,6.48950861018301,4.42374832279532,6.49535183264014,6.48035729666133,4.51399212732004,3.90855908470348,6.48302908747684,6.35196531753108,6.42421800299222,6.61850546979108,4.66605675056978,6.50479126393529,6.14914357457582,6.68490370142075,5.79170711520425,4.54965924148695,6.45992349003263,6.46532046800238,4.35519103890179,6.49185196032655,6.47718413311327,4.39247858451167,3.93772522355084,6.46746919777171,6.30467422370494,6.39114500315313,6.61585971090141,4.68714961762597,6.48022142225786,6.11242978936088,6.67846578443263,5.71121334584469,4.42426627826339,6.45166505028877,6.44231989387242,4.31811445948017,6.42965801786117,6.38298529742733,4.30748654109408,3.92846616478203,6.43170148030681,6.14490606638343,6.32894969915975,6.54692820008785,4.43127593450023,6.43355483261924,6.08412388500406,6.66001601370392,5.61473825445481,4.85866233929798,6.37636416213107,6.38270720898844,4.35736233330206,6.40944136020547,6.36741473934132,4.6782191067784,3.721258324193,6.37204619059139,6.22575459734112,6.31187395801515,6.57948635143341,5.04374360309051,6.43430873258317,6.10325190374208,6.63317797189291,5.8204396659049,3.65291355906951,4.40678264730022,4.47521532660494,3.32901890206735,4.4266787640918,4.38283192372602,3.43966544404212,3.77269869648497,4.39437613048125,4.276090637946,4.38425205432472,4.51793608608629,3.56485655905374,4.22189555717714,3.93131720520292,4.68772028410739,3.8644413657998,4.07903464257558,5.78225306370285,5.94096391501356,3.93776064317083,5.85846949835528,5.87311351688791,3.87919047127242,3.55860943414296,5.91040297382605,5.68801400523923,5.8125378137554,5.99965616088236,3.98749340666029,5.84192549278582,5.21434071229229,6.15300536201267,4.86095134775912,3.55867616567719,3.4526403484138,4.39329281217047,4.6189749506651,3.3757800273133,4.52033323403324,4.44463892941752,3.46894597354082,3.37792790072412,4.54803852901685,4.29629896139373,4.42113182635345,4.57975520025809,3.54498985452864,4.40987659901453,3.91792312157801,4.86072632639953,3.75662002498138,3.44051629299813,4.40549327270554,4.60053481399766,3.39367656682648,4.51429899936679,4.52880114934033,3.45237706753396,3.3041292006789,4.61239339297458,4.34163684146105,4.43338861171882,4.59957043220303,4.46946178172694,3.9499787166915,4.86891976056757,3.75699550072143,5.68533026372821,4.84900664648608,5.01246689321321,4.92575675303959,4.85042278220013,5.02382176460128,3.97433757690608,4.10963208499375,4.96261363786577,4.69595908223808,4.73993028322725,4.84591950517193,4.86427458462582,4.68741723274827,4.95769405138767,5.31566010372312,5.00065905402427,4.39615674141491,5.99203902722642,6.08511204222318,4.44964325122841,6.11576303706413,6.06592527263602,4.52976173115164,3.77625068624374,6.07481918860923,5.80582521071603,5.93139732927672,6.39785838873122,4.25538549093376,6.19347792909108,5.52666897767135,6.34643543953416,5.24312268071153
